id,city,postal_code,property_type,surface_area,bedrooms,bathrooms,build_year,energy_label,epc_score,garden_area,garage,pool,sale_price,sale_date,created_at
4687,Antwerp,2060,apartment,120.9,3,3,1978,D,352,0,False,False,429197,2018-06-23,2018-06-23
4688,Bruges,8200,apartment,80.8,2,1,1989,A,491,0,True,False,245301,2018-07-21,2018-07-21
4689,Antwerp,2060,apartment,109.5,3,1,1951,B,97,0,False,False,398126,2020-10-16,2020-10-16
4690,Ghent,9000,house,102.2,3,1,2006,B,159,15,True,False,427498,2021-07-07,2021-07-07
4691,Antwerp,2060,house,102.0,3,3,1990,C,106,319,True,False,371028,2015-03-15,2015-03-15
4692,Leuven,3000,house,112.4,3,3,2008,D,419,198,True,False,533981,2023-05-16,2023-05-16
4693,Leuven,3010,house,141.6,4,2,2011,D,343,172,True,False,638887,2020-12-09,2020-12-09
4694,Antwerp,2000,house,118.2,3,3,1998,D,376,182,True,False,595063,2021-07-23,2021-07-23
4695,Bruges,8200,house,103.1,3,1,2007,C,409,0,True,False,343071,2021-09-05,2021-09-05
4696,Leuven,3000,apartment,99.8,3,3,1996,D,245,0,False,False,394997,2019-05-16,2019-05-16
4697,Bruges,8000,house,58.7,2,2,1952,C,296,47,True,False,216829,2023-09-09,2023-09-09
4698,Antwerp,2018,apartment,97.7,3,1,1960,D,171,0,False,False,312194,2020-12-29,2020-12-29
4699,Antwerp,2018,apartment,140.7,4,2,1956,B,209,0,False,False,486051,2020-09-25,2020-09-25
4700,Ghent,9000,apartment,102.2,3,3,1969,C,319,0,False,False,424840,2019-10-03,2019-10-03
4701,Ghent,9000,apartment,60.7,2,3,1984,B,438,0,False,False,197762,2017-10-01,2017-10-01
4702,Ghent,9000,house,61.8,2,1,2012,C,204,5,True,False,231369,2019-03-12,2019-03-12
4703,Ghent,9030,house,126.6,4,2,1952,B,335,6,True,False,458015,2024-11-26,2024-11-26
4704,Ghent,9030,house,83.3,2,1,1981,C,338,120,False,False,257388,2016-06-28,2016-06-28
4705,Antwerp,2000,apartment,86.7,2,1,2008,E,245,0,True,False,300334,2021-07-15,2021-07-15
4706,Antwerp,2000,house,113.1,3,1,1968,D,455,158,True,False,477056,2022-08-03,2022-08-03
4707,Leuven,3010,house,93.6,3,2,2018,D,118,56,True,False,407532,2023-08-31,2023-08-31
4708,Antwerp,2060,apartment,40.0,1,1,2011,E,431,0,False,False,117308,2019-06-19,2019-06-19
4709,Ghent,9030,house,104.8,3,2,2015,B,128,195,True,False,389716,2018-08-15,2018-08-15
4710,Bruges,8000,apartment,62.6,2,1,1994,E,183,0,False,False,195490,2023-12-29,2023-12-29
4711,Ghent,9000,apartment,124.5,4,2,2008,A,86,0,True,False,572218,2021-12-01,2021-12-01
4712,Antwerp,2060,apartment,78.7,2,3,1963,D,444,0,False,False,260472,2020-07-19,2020-07-19
4713,Ghent,9030,apartment,90.9,3,2,2022,A,232,0,False,False,372162,2022-08-14,2022-08-14
4714,Ghent,9000,apartment,90.7,3,2,1968,C,204,0,False,False,340968,2016-04-18,2016-04-18
4715,Antwerp,2060,apartment,156.8,4,2,2021,B,105,0,False,False,508577,2018-08-29,2018-08-29
4716,Bruges,8000,house,79.3,2,1,1981,C,369,132,False,False,275299,2020-03-03,2020-03-03
4717,Bruges,8200,apartment,72.6,2,2,1964,D,484,0,False,False,191651,2015-02-21,2015-02-21
4718,Antwerp,2018,house,95.6,3,2,2006,C,201,0,True,False,389799,2018-11-23,2018-11-23
4719,Ghent,9030,house,68.6,2,1,1954,B,295,126,True,False,265266,2017-09-05,2017-09-05
4720,Antwerp,2000,house,92.0,3,3,1977,B,284,53,True,False,445474,2022-10-29,2022-10-29
4721,Bruges,8200,apartment,84.4,2,3,2003,C,450,0,False,False,297117,2021-01-09,2021-01-09
4722,Antwerp,2060,apartment,100.3,3,1,1965,B,362,0,False,False,331060,2015-01-02,2015-01-02
4723,Bruges,8200,apartment,99.4,3,1,2002,B,281,0,True,False,315135,2015-01-30,2015-01-30
4724,Ghent,9000,apartment,77.2,2,3,1963,A,401,0,False,False,302716,2016-10-05,2016-10-05
4725,Leuven,3010,apartment,73.9,2,1,1965,A,138,0,True,False,240616,2015-04-12,2015-04-12
4726,Antwerp,2000,apartment,82.8,2,1,1967,C,123,0,False,False,338279,2024-06-20,2024-06-20
4727,Bruges,8200,house,127.1,4,3,2010,A,462,60,False,False,552443,2021-09-30,2021-09-30
4728,Antwerp,2060,house,108.6,3,1,1966,A,162,129,True,False,471866,2022-01-19,2022-01-19
4729,Antwerp,2018,house,65.6,2,1,2003,D,202,127,True,False,228524,2020-06-29,2020-06-29
4730,Bruges,8000,house,89.4,3,1,1958,B,128,174,True,False,330096,2018-10-17,2018-10-17
4731,Antwerp,2060,apartment,110.7,3,1,2022,B,291,0,False,False,374595,2016-05-06,2016-05-06
4732,Bruges,8200,house,76.5,2,1,1967,D,381,180,True,False,224361,2017-02-07,2017-02-07
4733,Antwerp,2018,apartment,101.5,3,1,1967,B,495,0,False,False,340076,2019-05-04,2019-05-04
4734,Antwerp,2060,apartment,84.3,2,2,2020,B,453,0,False,False,271287,2019-09-14,2019-09-14
4735,Antwerp,2000,apartment,82.6,2,3,1991,B,91,0,True,False,305668,2015-01-20,2015-01-20
4736,Ghent,9000,apartment,117.7,3,1,1981,B,359,0,False,False,433139,2020-04-09,2020-04-09
4737,Ghent,9000,apartment,77.4,2,2,2000,B,355,0,False,False,303268,2024-02-29,2024-02-29
4738,Antwerp,2018,apartment,77.1,2,3,1995,A,446,0,True,False,251443,2015-10-29,2015-10-29
4739,Leuven,3010,apartment,98.7,3,1,1952,D,284,0,False,False,347262,2023-01-02,2023-01-02
4740,Bruges,8200,house,95.0,3,2,2006,D,315,8,True,False,335994,2024-04-11,2024-04-11
4741,Antwerp,2060,apartment,110.6,3,1,1987,A,429,0,True,False,370576,2015-05-24,2015-05-24
4742,Leuven,3010,house,110.3,3,1,2018,B,399,174,True,False,491006,2019-10-31,2019-10-31
4743,Antwerp,2000,apartment,90.0,3,2,1952,C,398,0,False,False,406987,2024-11-10,2024-11-10
4744,Bruges,8000,house,71.0,2,3,1994,D,282,202,True,False,274684,2019-06-06,2019-06-06
4745,Ghent,9000,house,85.5,2,2,2001,A,351,103,True,False,373158,2020-01-27,2020-01-27
4746,Antwerp,2018,apartment,98.5,3,2,2021,B,157,0,False,False,356319,2020-10-12,2020-10-12
4747,Bruges,8200,apartment,123.4,4,1,2016,A,142,0,False,False,399609,2015-01-26,2015-01-26
4748,Antwerp,2018,apartment,115.8,3,1,2017,B,149,0,True,False,452458,2021-12-05,2021-12-05
4749,Bruges,8200,apartment,108.7,3,1,1964,B,406,0,False,False,328170,2020-10-27,2020-10-27
4750,Bruges,8000,apartment,73.5,2,1,1950,E,232,0,False,False,221365,2016-05-12,2016-05-12
4751,Bruges,8000,apartment,66.9,2,1,1986,C,104,0,False,False,219453,2018-04-15,2018-04-15
4752,Ghent,9000,apartment,99.9,3,1,1979,E,293,0,False,False,339360,2021-10-03,2021-10-03
4753,Ghent,9000,house,122.6,4,2,1972,C,161,145,False,False,531219,2023-01-04,2023-01-04
4754,Ghent,9000,house,73.4,2,1,1977,B,105,101,False,False,276518,2020-12-08,2020-12-08
4755,Leuven,3010,house,85.1,2,2,1985,C,362,211,True,False,348732,2021-06-04,2021-06-04
4756,Leuven,3010,apartment,87.4,2,1,1991,A,164,0,False,False,263991,2016-01-23,2016-01-23
4757,Leuven,3010,apartment,67.8,2,3,2020,C,226,0,True,False,256919,2022-09-03,2022-09-03
4758,Leuven,3000,apartment,111.5,3,3,1964,C,223,0,True,False,445782,2015-10-18,2015-10-18
4759,Antwerp,2060,apartment,123.2,4,3,1955,C,293,0,True,False,431461,2015-12-11,2015-12-11
4760,Antwerp,2018,apartment,113.8,3,1,2003,C,460,0,False,False,425412,2024-09-26,2024-09-26
4761,Leuven,3010,house,101.9,3,2,1988,D,419,126,True,False,403156,2018-11-22,2018-11-22
4762,Ghent,9000,apartment,139.8,4,1,1984,D,228,0,True,False,540218,2023-11-15,2023-11-15
4763,Ghent,9000,apartment,102.0,3,3,1983,C,114,0,False,False,384731,2020-12-04,2020-12-04
4764,Bruges,8200,house,111.5,3,3,1971,C,320,80,True,False,464688,2024-05-22,2024-05-22
4765,Antwerp,2018,apartment,118.7,3,2,1982,C,465,0,False,False,460326,2019-09-06,2019-09-06
4766,Ghent,9000,apartment,40.0,1,1,1990,C,282,0,False,False,137541,2021-03-29,2021-03-29
4767,Ghent,9030,apartment,88.0,3,1,1960,A,213,0,False,False,284335,2019-06-06,2019-06-06
4768,Leuven,3000,apartment,67.2,2,3,2012,C,457,0,True,False,253557,2015-01-25,2015-01-25
4769,Leuven,3010,house,45.0,1,2,2009,E,96,137,True,False,169309,2024-03-13,2024-03-13
4770,Leuven,3000,house,73.9,2,2,1985,E,426,0,True,False,314606,2022-01-07,2022-01-07
4771,Antwerp,2060,apartment,119.4,3,1,1951,A,87,0,False,False,405710,2016-05-25,2016-05-25
4772,Ghent,9030,apartment,119.6,3,3,2006,B,94,0,True,False,496724,2019-02-03,2019-02-03
4773,Antwerp,2000,apartment,64.4,2,2,1973,D,302,0,True,False,233504,2017-01-12,2017-01-12
4774,Ghent,9030,house,89.4,3,2,1975,D,258,123,True,True,354117,2020-04-30,2020-04-30
4775,Bruges,8200,apartment,80.4,2,1,1988,E,89,0,False,False,197246,2017-08-09,2017-08-09
4776,Ghent,9000,house,74.4,2,1,1988,A,372,43,True,False,307786,2016-07-28,2016-07-28
4777,Antwerp,2018,apartment,62.9,2,1,1963,C,273,0,False,False,218869,2019-10-01,2019-10-01
4778,Ghent,9000,apartment,69.1,2,1,1988,B,306,0,False,False,232147,2019-03-06,2019-03-06
4779,Bruges,8000,apartment,119.1,3,2,1956,C,152,0,True,False,426806,2016-06-08,2016-06-08
4780,Bruges,8200,apartment,102.0,3,1,2018,B,113,0,True,False,347810,2018-06-09,2018-06-09
4781,Bruges,8200,apartment,127.5,4,1,2006,C,123,0,False,False,411583,2020-04-21,2020-04-21
4782,Antwerp,2018,apartment,79.5,2,1,1953,E,437,0,True,False,258169,2023-07-28,2023-07-28
4783,Antwerp,2060,apartment,73.1,2,2,2013,D,285,0,True,False,272217,2019-05-24,2019-05-24
4784,Ghent,9030,apartment,103.0,3,2,1954,B,137,0,True,False,412379,2024-02-06,2024-02-06
4785,Bruges,8000,apartment,71.4,2,2,1989,E,492,0,True,False,268730,2022-07-31,2022-07-31
4786,Bruges,8200,house,85.0,2,2,1970,E,366,74,True,False,299090,2023-05-28,2023-05-28
4787,Antwerp,2000,apartment,84.3,2,3,1954,C,475,0,True,False,321978,2015-04-21,2015-04-21
4788,Ghent,9000,house,118.3,3,2,2018,D,447,102,True,False,537194,2023-06-18,2023-06-18
4789,Antwerp,2000,house,60.9,2,1,1952,A,491,0,False,True,241561,2015-08-27,2015-08-27
4790,Bruges,8200,apartment,106.8,3,1,2001,C,99,0,False,False,342341,2021-01-09,2021-01-09
4791,Ghent,9030,apartment,112.2,3,1,1983,B,132,0,False,False,401414,2021-05-19,2021-05-19
4792,Antwerp,2000,apartment,120.9,3,3,2002,B,418,0,False,False,517654,2017-12-15,2017-12-15
4793,Ghent,9000,house,123.9,4,1,1978,B,384,161,True,False,600322,2021-04-01,2021-04-01
4794,Bruges,8000,apartment,120.4,3,1,2014,A,433,0,False,False,431508,2019-02-28,2019-02-28
4795,Antwerp,2060,apartment,173.6,5,3,1950,E,342,0,False,False,583769,2020-09-24,2020-09-24
4796,Antwerp,2000,apartment,46.8,1,3,1979,B,319,0,False,False,190719,2017-04-21,2017-04-21
4797,Antwerp,2000,apartment,87.2,2,2,1954,E,229,0,False,False,272424,2018-09-12,2018-09-12
4798,Bruges,8200,apartment,100.7,3,1,1959,C,124,0,False,False,290309,2016-12-24,2016-12-24
4799,Leuven,3000,apartment,128.5,4,2,1991,E,258,0,False,False,390530,2015-03-02,2015-03-02
4800,Antwerp,2060,apartment,100.3,3,2,1960,E,304,0,False,False,286467,2020-12-20,2020-12-20
4801,Leuven,3010,apartment,117.3,3,3,2005,C,465,0,False,False,423590,2017-10-31,2017-10-31
4802,Antwerp,2060,apartment,73.3,2,2,2014,C,314,0,False,False,269889,2023-11-09,2023-11-09
4803,Bruges,8000,apartment,111.7,3,1,2001,D,108,0,True,False,346951,2016-04-26,2016-04-26
4804,Antwerp,2018,apartment,67.9,2,1,1956,C,431,0,False,False,215199,2018-07-13,2018-07-13
4805,Bruges,8000,apartment,97.7,3,1,2000,B,167,0,True,False,346355,2020-11-22,2020-11-22
4806,Bruges,8200,apartment,79.6,2,1,2008,A,442,0,True,False,275826,2021-11-24,2021-11-24
4807,Leuven,3000,apartment,98.5,3,1,1983,E,323,0,False,False,354341,2021-06-15,2021-06-15
4808,Leuven,3000,apartment,128.8,4,1,2011,B,472,0,False,False,465817,2016-08-18,2016-08-18
4809,Ghent,9030,house,50.0,1,2,1959,B,193,49,True,False,175678,2020-04-08,2020-04-08
4810,Antwerp,2018,house,126.7,4,3,2019,B,372,0,True,False,555133,2018-03-06,2018-03-06
4811,Leuven,3000,apartment,56.3,2,1,1965,A,249,0,False,False,275703,2024-09-05,2024-09-05
4812,Leuven,3000,house,141.6,4,1,1955,B,368,134,True,False,641460,2018-03-30,2018-03-30
4813,Antwerp,2060,house,84.2,2,2,1965,B,401,211,True,False,345216,2023-02-16,2023-02-16
4814,Antwerp,2060,apartment,99.6,3,1,2012,C,368,0,True,False,312769,2019-10-31,2019-10-31
4815,Antwerp,2060,house,82.9,2,2,1992,C,471,138,True,False,245635,2015-04-18,2015-04-18
4816,Antwerp,2060,apartment,89.5,3,2,1965,D,364,0,False,False,290197,2022-02-24,2022-02-24
4817,Bruges,8000,apartment,97.8,3,1,1957,E,458,0,True,False,313308,2021-01-15,2021-01-15
4818,Ghent,9030,apartment,121.1,3,1,2018,A,288,0,True,False,458216,2023-01-13,2023-01-13
4819,Bruges,8200,apartment,131.1,4,2,1985,A,143,0,True,False,510133,2023-05-19,2023-05-19
4820,Bruges,8200,apartment,134.8,4,2,2003,C,311,0,False,False,389396,2015-03-14,2015-03-14
4821,Ghent,9000,apartment,126.8,4,1,1958,A,293,0,False,False,481290,2016-12-30,2016-12-30
4822,Ghent,9030,house,87.1,2,3,2014,A,128,39,True,False,330408,2020-09-13,2020-09-13
4823,Bruges,8200,apartment,158.2,5,3,1970,A,202,0,False,False,597252,2020-09-04,2020-09-04
4824,Antwerp,2018,apartment,87.4,2,3,1987,C,320,0,True,False,305186,2020-08-08,2020-08-08
4825,Ghent,9000,house,110.7,3,2,1996,B,94,0,False,False,413509,2016-10-31,2016-10-31
4826,Antwerp,2000,apartment,84.3,2,3,2014,C,316,0,True,False,327885,2018-03-25,2018-03-25
4827,Antwerp,2018,house,117.1,3,1,1981,C,320,0,True,True,549409,2023-06-20,2023-06-20
4828,Leuven,3010,apartment,117.8,3,2,1961,D,179,0,True,False,476256,2020-06-14,2020-06-14
4829,Bruges,8200,house,101.3,3,1,2000,B,304,136,True,False,337320,2017-09-17,2017-09-17
4830,Leuven,3010,house,134.6,4,2,2016,D,103,23,True,False,568798,2020-07-17,2020-07-17
4831,Leuven,3010,house,119.7,3,2,2003,C,240,225,True,True,516035,2017-07-17,2017-07-17
4832,Antwerp,2018,apartment,90.4,3,1,1994,A,198,0,False,False,310873,2015-09-11,2015-09-11
4833,Leuven,3010,house,144.5,4,1,1971,D,239,112,True,False,633235,2020-01-18,2020-01-18
4834,Antwerp,2000,house,98.4,3,3,1967,A,461,9,True,False,427083,2019-01-23,2019-01-23
4835,Antwerp,2018,apartment,91.3,3,3,1961,B,166,0,False,False,409920,2023-06-17,2023-06-17
4836,Ghent,9000,apartment,90.8,3,2,1956,B,83,0,True,False,330640,2015-06-24,2015-06-24
4837,Antwerp,2060,apartment,132.7,4,2,1966,C,188,0,True,False,494719,2022-08-14,2022-08-14
4838,Ghent,9030,apartment,122.1,3,2,1977,B,133,0,False,False,355587,2019-05-02,2019-05-02
4839,Bruges,8000,apartment,77.9,2,3,1951,A,227,0,False,False,307039,2021-09-19,2021-09-19
4840,Bruges,8000,apartment,67.1,2,3,2003,B,331,0,True,False,287256,2024-06-10,2024-06-10
4841,Bruges,8000,apartment,98.0,3,1,1967,A,155,0,False,False,398767,2023-05-26,2023-05-26
4842,Leuven,3010,house,72.9,2,2,1988,A,481,34,True,True,351154,2023-11-07,2023-11-07
4843,Antwerp,2000,apartment,73.4,2,2,1964,C,221,0,False,False,264072,2021-12-15,2021-12-15
4844,Antwerp,2000,apartment,92.9,3,2,1965,D,155,0,True,False,359475,2017-11-21,2017-11-21
4845,Ghent,9000,apartment,112.3,3,3,1978,D,272,0,True,False,396461,2017-07-18,2017-07-18
4846,Leuven,3010,apartment,101.0,3,3,1977,D,360,0,False,False,354504,2017-08-23,2017-08-23
4847,Ghent,9030,apartment,96.0,3,1,1994,D,82,0,True,False,287986,2016-01-07,2016-01-07
4848,Ghent,9000,apartment,45.7,1,2,2010,B,491,0,False,False,160159,2019-01-20,2019-01-20
4849,Antwerp,2018,house,85.8,2,2,1959,D,310,96,True,True,332340,2020-02-04,2020-02-04
4850,Antwerp,2060,apartment,75.7,2,1,1970,E,219,0,True,False,212034,2017-07-15,2017-07-15
4851,Bruges,8000,house,82.5,2,1,2018,C,85,216,False,False,272747,2023-09-25,2023-09-25
4852,Antwerp,2060,apartment,141.9,4,2,2013,C,295,0,False,False,549809,2023-08-01,2023-08-01
4853,Bruges,8200,apartment,84.3,2,2,1951,E,271,0,True,False,278356,2024-07-06,2024-07-06
4854,Bruges,8200,house,83.9,2,1,1975,B,122,103,False,True,247810,2015-08-16,2015-08-16
4855,Leuven,3010,apartment,77.2,2,1,1978,C,218,0,False,False,249517,2015-01-13,2015-01-13
4856,Leuven,3000,apartment,67.0,2,1,1983,C,226,0,False,False,238815,2019-12-29,2019-12-29
4857,Bruges,8000,apartment,119.4,3,1,2013,D,498,0,False,False,401689,2021-05-19,2021-05-19
4858,Antwerp,2060,apartment,104.0,3,2,2008,C,379,0,True,False,454913,2024-05-12,2024-05-12
4859,Ghent,9030,house,76.6,2,1,1983,E,315,82,False,False,221872,2019-05-13,2019-05-13
4860,Bruges,8200,apartment,40.0,1,1,2005,E,375,0,True,False,97924,2015-05-26,2015-05-26
4861,Bruges,8000,house,74.7,2,1,1984,B,256,136,False,False,321351,2024-06-08,2024-06-08
4862,Leuven,3010,apartment,85.4,2,2,2007,B,161,0,True,False,395672,2022-03-19,2022-03-19
4863,Ghent,9000,house,106.2,3,2,2006,D,356,52,True,False,442815,2021-07-16,2021-07-16
4864,Antwerp,2000,apartment,134.9,4,1,1969,E,394,0,False,False,438388,2015-06-29,2015-06-29
4865,Leuven,3000,house,94.1,3,2,1999,B,435,3,True,False,438138,2023-09-16,2023-09-16
4866,Ghent,9000,apartment,86.2,2,1,2006,B,368,0,False,False,294316,2021-05-18,2021-05-18
4867,Antwerp,2060,apartment,80.9,2,1,1989,B,481,0,False,False,279639,2022-08-07,2022-08-07
4868,Leuven,3000,apartment,69.0,2,1,2013,C,368,0,False,False,255479,2019-08-18,2019-08-18
4869,Leuven,3000,apartment,90.6,3,3,2001,D,407,0,False,False,318361,2016-11-30,2016-11-30
4870,Leuven,3000,apartment,90.8,3,1,1986,B,219,0,False,False,375727,2022-05-10,2022-05-10
4871,Leuven,3010,apartment,150.3,4,3,1976,D,440,0,False,False,554678,2020-07-24,2020-07-24
4872,Leuven,3010,apartment,75.5,2,1,1958,A,297,0,False,False,312551,2023-04-25,2023-04-25
4873,Ghent,9030,apartment,132.3,4,1,1991,B,351,0,True,False,488556,2020-05-28,2020-05-28
4874,Bruges,8200,house,108.5,3,2,1993,C,91,109,True,False,318811,2015-11-09,2015-11-09
4875,Bruges,8000,house,68.8,2,1,1977,B,104,89,True,False,253424,2020-01-31,2020-01-31
4876,Ghent,9000,apartment,90.8,3,1,1987,B,399,0,False,False,324884,2017-12-13,2017-12-13
4877,Bruges,8200,apartment,78.5,2,1,1961,E,426,0,False,False,235030,2023-07-29,2023-07-29
4878,Bruges,8200,house,72.0,2,2,1990,E,433,184,False,True,271205,2023-11-01,2023-11-01
4879,Ghent,9000,apartment,97.6,3,2,1959,D,217,0,False,False,367511,2022-04-15,2022-04-15
4880,Ghent,9030,apartment,126.3,4,3,1986,D,144,0,False,False,451297,2022-09-06,2022-09-06
4881,Bruges,8000,apartment,40.0,1,1,2021,D,484,0,False,False,104722,2018-09-03,2018-09-03
4882,Antwerp,2000,apartment,93.5,3,1,1987,C,491,0,True,False,373676,2024-03-11,2024-03-11
4883,Antwerp,2018,house,94.7,3,2,2002,B,191,215,True,False,429424,2023-12-25,2023-12-25
4884,Leuven,3000,apartment,68.1,2,1,1978,C,157,0,False,False,217729,2018-12-06,2018-12-06
4885,Leuven,3000,apartment,94.8,3,3,2005,B,163,0,False,False,418039,2021-10-08,2021-10-08
4886,Ghent,9030,apartment,99.1,3,2,1960,D,416,0,False,False,324151,2020-03-13,2020-03-13
4887,Ghent,9030,apartment,84.4,2,2,1951,A,428,0,False,False,269670,2019-02-05,2019-02-05
4888,Ghent,9000,apartment,120.5,3,1,1957,B,232,0,True,False,552594,2022-01-09,2022-01-09
4889,Leuven,3010,apartment,116.4,3,1,1962,A,147,0,True,False,469583,2020-03-09,2020-03-09
4890,Ghent,9000,house,71.4,2,1,1986,B,329,233,False,False,253677,2016-08-20,2016-08-20
4891,Antwerp,2060,apartment,150.1,4,3,2011,B,153,0,True,False,668709,2024-11-27,2024-11-27
4892,Ghent,9030,apartment,95.6,3,1,1990,C,363,0,False,False,309719,2018-12-28,2018-12-28
4893,Bruges,8200,house,166.4,5,1,2006,A,295,237,True,False,774774,2024-12-30,2024-12-30
4894,Leuven,3010,apartment,86.0,2,1,2022,B,121,0,True,False,286351,2021-09-14,2021-09-14
4895,Bruges,8200,house,80.3,2,2,2001,D,376,4,False,False,226386,2016-11-24,2016-11-24
4896,Leuven,3010,apartment,89.0,3,3,2004,C,240,0,False,False,346813,2020-02-18,2020-02-18
4897,Bruges,8000,apartment,81.8,2,2,2000,B,454,0,True,False,296683,2020-01-07,2020-01-07
4898,Antwerp,2060,apartment,87.8,3,1,1974,B,284,0,True,False,303696,2018-07-03,2018-07-03
4899,Leuven,3010,apartment,142.1,4,1,1974,C,279,0,True,False,512082,2018-11-09,2018-11-09
4900,Antwerp,2060,house,83.6,2,1,2013,D,219,105,True,False,330012,2023-04-03,2023-04-03
4901,Bruges,8000,house,65.9,2,3,1957,B,151,253,True,False,258935,2018-06-02,2018-06-02
4902,Ghent,9030,apartment,59.9,2,3,1966,B,226,0,True,False,215971,2017-12-14,2017-12-14
4903,Antwerp,2000,apartment,129.7,4,2,1980,C,465,0,False,False,467717,2015-05-07,2015-05-07
4904,Bruges,8000,apartment,71.2,2,1,2006,E,417,0,False,False,188692,2016-11-28,2016-11-28
4905,Antwerp,2018,house,128.0,4,2,2016,A,188,103,True,False,559911,2018-04-09,2018-04-09
4906,Antwerp,2060,apartment,82.0,2,2,2016,C,363,0,False,False,283853,2021-08-07,2021-08-07
4907,Bruges,8200,apartment,84.2,2,3,2001,D,83,0,False,False,286158,2022-03-30,2022-03-30
4908,Bruges,8000,house,48.5,1,1,1985,E,356,230,True,False,154184,2021-11-08,2021-11-08
4909,Ghent,9000,apartment,46.7,1,2,2020,B,86,0,False,False,150897,2016-09-14,2016-09-14
4910,Antwerp,2060,house,82.8,2,1,2000,C,84,254,True,False,305873,2022-02-12,2022-02-12
4911,Bruges,8000,apartment,106.8,3,2,1987,D,387,0,False,False,359681,2017-11-16,2017-11-16
4912,Bruges,8000,apartment,117.8,3,2,1975,A,417,0,True,False,528223,2024-12-18,2024-12-18
4913,Leuven,3000,house,117.7,3,2,2008,A,89,251,True,False,545214,2022-01-22,2022-01-22
4914,Antwerp,2000,house,95.6,3,1,1984,C,293,66,True,False,441305,2022-06-13,2022-06-13
4915,Ghent,9000,apartment,98.6,3,1,2011,B,204,0,False,False,329183,2019-01-05,2019-01-05
4916,Leuven,3000,apartment,121.6,3,1,2000,B,458,0,False,False,483401,2023-10-14,2023-10-14
4917,Antwerp,2018,house,58.0,2,3,1970,C,224,119,True,False,251862,2021-02-21,2021-02-21
4918,Ghent,9030,apartment,111.8,3,1,1998,A,227,0,True,False,379845,2019-09-07,2019-09-07
4919,Antwerp,2000,apartment,66.3,2,1,2022,B,324,0,False,False,230781,2015-12-04,2015-12-04
4920,Bruges,8000,house,98.6,3,2,2002,D,495,107,True,False,471318,2024-12-02,2024-12-02
4921,Antwerp,2060,apartment,97.2,3,2,1987,E,187,0,False,False,362146,2023-07-14,2023-07-14
4922,Antwerp,2018,apartment,80.7,2,1,1963,B,366,0,False,False,303291,2019-01-05,2019-01-05
4923,Antwerp,2060,apartment,80.4,2,1,1965,B,133,0,True,False,285618,2024-12-09,2024-12-09
4924,Antwerp,2060,apartment,101.0,3,1,1986,D,338,0,False,False,328782,2024-09-22,2024-09-22
4925,Bruges,8200,apartment,96.6,3,2,2021,C,451,0,False,False,304079,2020-07-09,2020-07-09
4926,Antwerp,2018,house,63.9,2,3,2007,A,362,41,True,False,245980,2018-12-02,2018-12-02
4927,Antwerp,2000,apartment,90.0,3,1,1985,D,481,0,False,False,305966,2021-07-23,2021-07-23
